farmacia,nome,marca,ean_gtin,preco_de,preco_por,preco_cartao,preco_pix,desconto_pct,url,data_coleta
FarmaPonte,Xafac Rivaroxabana 15mg 28 Comprimidos,Apsen,7896637032988,,,,190.25,,https://www.farmaponte.com.br/xafac-15mg-com-28-comprimidos-revestidos/p,2026-05-05 09:16:08
FarmaPonte,Xafac Rivaroxabana 20mg 14 Comprimidos,,7896637033008,,,,95.12,,https://www.farmaponte.com.br/xafac-20mg-com-14-comprimidos-revestidos/p,2026-05-05 09:16:08
FarmaPonte,Inseris XR 150Mg Com 10 Comprimidos Revestidos,Apsen,7896637032346,,,,50.96,,https://www.farmaponte.com.br/inseris-xr-150mg-com-10-comprimidos-revestidos/p,2026-05-05 09:16:08
FarmaPonte,Xafac Rivaroxabana 15mg 14 Comprimidos,,7896637032971,,,,95.12,,https://www.farmaponte.com.br/xafac-15mg-com-14-comprimidos-revestidos/p,2026-05-05 09:16:08
FarmaPonte,Xafac Rivaroxabana 10mg 10 Comprimidos,,7896637032940,,,,67.99,,https://www.farmaponte.com.br/xafac-10mg-com-10-comprimidos-revestidos/p,2026-05-05 09:16:08
FarmaPonte,"Paratram 37,5 325mg 20 comprimidos",,7892953001288,,,,85.29,,https://www.farmaponte.com.br/paratram-20cpr/p,2026-05-05 09:16:08
FarmaPonte,Combigan 10mL Solução Estéril,,7897316804780,,,,240.77,,https://www.farmaponte.com.br/combigan-col-10ml/p,2026-05-05 09:16:09
FarmaPonte,Prebictal 150mg Com 30 Capsulas,Zodiac,7892953208304,,,,170.19,,https://www.farmaponte.com.br/prebictal-150mg-com-30-capsulas/p,2026-05-05 09:16:09
FarmaPonte,Prebictal 75mg 30 Cápsulas Duras,Zodiac,7892953208298,,,,90.54,,https://www.farmaponte.com.br/prebictal-75mg-com-30-capsulas/p,2026-05-05 09:16:09
FarmaPonte,Prebictal 100mg 30 cápsulas,Zodiac,7892953208281,,,,160.69,,https://www.farmaponte.com.br/prebictal-100mg-com-30-capsulas/p,2026-05-05 09:16:09
FarmaPonte,"Rivaroxabana 15Mg Ems, Caixa Com 14 Comprimidos Revestidos",EMS,7896004767017,,,,38.8,,https://www.farmaponte.com.br/rivaroxabana-15mg-ems-caixa-com-14-comprimidos-revestidos/p,2026-05-05 09:16:09
FarmaPonte,@ ZZ Cefadroxila 500mg EMS 8 Cápsulas,EMS,7896004703275,,,,51.37,,https://www.farmaponte.com.br/cefadroxil-500mg-8cp-ems-ge/p,2026-05-05 09:16:09
FarmaPonte,Fenticonazol Creme Vaginal 40g + 7 Aplicadores Genérico,,7896004728766,,,,42.33,,https://www.farmaponte.com.br/fenticonazol-cre-vag-40gr-7apl-ems/p,2026-05-05 09:16:09
FarmaPonte,"Rivaroxabana 20Mg Ems, Caixa Com 14 Comprimidos Revestidos",EMS,7896004767055,,,,50.92,,https://www.farmaponte.com.br/rivaroxabana-20mg-ems-caixa-com-14-comprimidos-revestidos/p,2026-05-05 09:16:09
FarmaPonte,Dipirona Monoidratada 500mg mL EMS Gotas 10mL,,7896004715841,,,,5.15,,https://www.farmaponte.com.br/7896000627001/p,2026-05-05 09:16:09
FarmaPonte,Cefalexina 500mg EMS 10 Comprimidos,,7896004704692,,,,28.73,,https://www.farmaponte.com.br/cefalexina-500mg-10cpr-em/p,2026-05-05 09:16:09
FarmaPonte,"Cloridrato De Ondansetrona 4Mg Althaia, Caixa Com 10 Comprimidos Revestidos",,7898687731552,,,,20.76,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-4mg-althaia-caixa-com-10-comprimidos-revestidos/p,2026-05-05 09:16:09
FarmaPonte,Alois 10mg ml Solução Oral Gotas 50ml,,7896637024525,,,,58.77,,https://www.farmaponte.com.br/alois-gts-50ml/p,2026-05-05 09:16:09
FarmaPonte,"Cloridrato De Ondansetrona 8Mg Althaia, Caixa Com 10 Comprimidos Revestidos",,7898687731736,,,,36.96,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-8mg-althaia-caixa-com-10-comprimidos-revestidos/p,2026-05-05 09:16:09
FarmaPonte,Alois Duo Pack 28 comprimidos,,7896637033855,,,,90.41,,https://www.farmaponte.com.br/alois-duo-pack-cloridrato-de-donepezila-cloridrato-de-memantina-28-comprimidos/p,2026-05-05 09:16:09
FarmaPonte,Cilostazol 100mg Genérico EMS 30 Comprimidos,,7896004761299,,,,29.8,,https://www.farmaponte.com.br/cilostazol-ems-100mg-caixa-com-30-comprimidos/p,2026-05-05 09:16:09
FarmaPonte,Ecoxe etoricoxibe 90mg 7 comprimidos,,7896714292045,,,,64.43,,https://www.farmaponte.com.br/ecoxe-etoricoxibe-90mg-7-comprimidos/p,2026-05-05 09:16:09
FarmaPonte,Acetilcisteína Xarope 40mg ml Eurofarma 120ml,,7891317011154,,,,38.68,,https://www.farmaponte.com.br/acetilcisteina-xarope-40mg-ml-eurofarma-120ml/p,2026-05-05 09:16:09
FarmaPonte,"Tamsulon Cloridrato de Tansulosina 0,4mg 30 cápsulas",,7892953002186,,,,282.54,,https://www.farmaponte.com.br/tamsulon-04-mg-com-30-capsulas/p,2026-05-05 09:16:09
FarmaPonte,"Spiolto Brometo de Tiotropio Monoidratado 2,5mcg + Cloridrato de Olodaterol 2,5mg Solução 4mL + 60 Acionamentos",,7896026306799,,,,373.62,,https://www.farmaponte.com.br/spiolto-1-frasco-com-4ml-de-solucao-60-acionamentos-inalador-respimat/p,2026-05-05 09:16:10
FarmaPonte,"Ivevi 2,5mg Com 28 comprimidos",,7896094921511,,,,246.14,,https://www.farmaponte.com.br/ivevi-25mg-28-comprimidos-revestidos/p,2026-05-05 09:16:10
FarmaPonte,Lozeprel 20mg 56 Cápsulas,,7896004785295,,,,19.76,,https://www.farmaponte.com.br/lozeprel-20mg-56-capsulas/p,2026-05-05 09:16:10
FarmaPonte,Aripiprazol 15mg 30 comprimidos EMS Genérico,,7896004747637,,,,247.85,,https://www.farmaponte.com.br/aripiprazol-15mg-30-comprimidos-ems-generico/p,2026-05-05 09:16:10
FarmaPonte,Lacotem 50mg 30 comprimidos,,7892953208809,,,,96.12,,https://www.farmaponte.com.br/lacotem-50mg-30-comprimidos/p,2026-05-05 09:16:10
FarmaPonte,ZZ Fosfato Sódico de Prednisolona 3mg mL Solução Oral 120mL,,7891317004361,,,,37.79,,https://www.farmaponte.com.br/fosfato-sodico-de-prednisolona-3mg-ml-solucao-oral-120ml/p,2026-05-05 09:16:10
FarmaPonte,Cloridrato de Ondansetrona 8mg 30 comprimidos Althaia Genérico,,7898687731743,,,,101.66,,https://www.farmaponte.com.br/cloridrato-de-ondansetrona-8mg-30-comprimidos-althaia-generico/p,2026-05-05 09:16:10
FarmaPonte,Cicloplégico  C1  1  solução frasco com 5mL,,7897316801277,,,,12.1,,https://www.farmaponte.com.br/cicloplegico-c1-1-solucao-frasco-com-5ml/p,2026-05-05 09:16:10
FarmaPonte,Donepezila 10mg + Memantina 20mg 30 comprimidos,,7896004781310,,,,96.3,,https://www.farmaponte.com.br/donepezila-10mg-memantina-20mg-30-comprimidos/p,2026-05-05 09:16:10
FarmaPonte,Lefor 5mg 30 Comprimidos,,7896004789576,,,,100.35,,https://www.farmaponte.com.br/lefor-5mg-30-comprimidos/p,2026-05-05 09:16:10
FarmaPonte,Cloridrato de Ciprofloxacino 500mg Biolab 14 Comprimidos Revestidos,,7896112402138,,,,35.49,,https://www.farmaponte.com.br/cloridrato-de-ciprofloxacino-500mg-biolab-14-comprimidos-revestidos/p,2026-05-05 09:16:10
FarmaPonte,Listogas Simeticona 250mg 10 cápsulas Biolab,,7896112407058,,,,31.91,,https://www.farmaponte.com.br/listogas-simeticona-250mg-10-capsulas-biolab/p,2026-05-05 09:16:10
FarmaPonte,SIMETICONA 125MG 30CAPS BIOL,,7896112401735,,,,30.3,,https://www.farmaponte.com.br/simeticona-125mg-30caps-biol/p,2026-05-05 09:16:10
FarmaPonte,Alois 10mg 120 Comprimidos Apsen,,7896637025553,,,,43.56,,https://www.farmaponte.com.br/alois-10mg-120-comprimidos-apsen/p,2026-05-05 09:16:10
FarmaPonte,Acebrofilina 50mg 5ml Eurofarma Xarope Adulto 120ml Genérico,,7891317002695,,,,41.21,,https://www.farmaponte.com.br/acebrofilina-50mg-5ml-eurofarma-xarope-adulto-120ml-generico/p,2026-05-05 09:16:10
FarmaPonte,ZZ Fosfato Sódico de Prednisolona 3mg ml Solução Oral 60ml Eurofarma Genérico,,7891317004354,,,,19.75,,https://www.farmaponte.com.br/fosfato-sodico-de-prednisolona-3mg-ml-solucao-oral-60ml-eurofarma-generico/p,2026-05-05 09:16:10
FarmaPonte,Alois Duo 10 20mg com 30 comprimidos,,7896637031776,,,,195.06,,https://www.farmaponte.com.br/alois-duo-10-20mg-com-30-comprimidos/p,2026-05-05 09:16:10
FarmaPonte,Vortioxetina Brom 5mg Com 30 Comprimidos Revestidos Althaia,,7898687734409,,,,51.77,,https://www.farmaponte.com.br/vortioxetina-brom-5mg-com-30-comprimidos-revestidos-althaia/p,2026-05-05 09:16:10
FarmaPonte,RISEDROSS 150MG 2CPR,,7894916513050,,,,176.16,,https://www.farmaponte.com.br/risedross-150mg-2cpr/p,2026-05-05 09:16:11
FarmaPonte,Acebrofilina 25mg 5ml Eurofarma Xarope Pediátrico 120ml Genérico,,7891317002688,,,,21.94,,https://www.farmaponte.com.br/acebrofilina-25mg-5ml-eurofarma-xarope-pediatrico-120ml-generico/p,2026-05-05 09:16:11
FarmaPonte,Listogas Simeticona 125mg 10 cápsulas Moles Biolab,,7896112407232,,,,15.03,,https://www.farmaponte.com.br/listogas-simeticona-125mg-10-capsulas-moles-biolab/p,2026-05-05 09:16:11
FarmaPonte,Aviv Desvenlafaxina 50mg 30 comprimidos,,7896094920729,,,,78.97,,https://www.farmaponte.com.br/aviv-desvenlafaxina-50mg-30-comprimidos/p,2026-05-05 09:16:11
FarmaPonte,Dimesilato de Lisdexanfetamina 30Mg Com 30 Comprimidos Ems Genérico,,7896004792286,,,,255.56,,https://www.farmaponte.com.br/dimesilato-de-lisdexanfetamina-30mg-com-30-comprimidos-ems-generico/p,2026-05-05 09:16:11
FarmaPonte,Esol XR Esomeprazol Magnésico Tri-Hidratado 40mg 28 cápsulas,,7896094928183,,,,136.04,,https://www.farmaponte.com.br/esol-xr-esomeprazol-magnesico-tri-hidratado-40mg-28-capsulas/p,2026-05-05 09:16:11
FarmaPonte,"Extrato De Cannabis Sativa 160,32mg ml Mantecorp Farmasa Solução Oral 10ml + Conta-Gotas",,7891142982513,,,,523.47,,https://www.farmaponte.com.br/extrato-de-cannabis-sativa-16032mg-ml-mantecorp-farmasa-solucao-oral-10ml-conta-gotas/p,2026-05-05 09:16:11
FarmaPonte,Evortia Bromidrato de Vortioxetina 20mg 60 comprimidos,,7891142983534,,,,485.58,,https://www.farmaponte.com.br/evortia-bromidrato-de-vortioxetina-20mg-60-comprimidos/p,2026-05-05 09:16:11
FarmaPonte,Evortia Bromidrato de Vortioxetina 10mg 30 comprimidos,,7891142983473,,,,134.89,,https://www.farmaponte.com.br/evortia-bromidrato-de-vortioxetina-10mg-30-comprimidos/p,2026-05-05 09:16:11
FarmaPonte,Aviv Desvenlafaxina 100mg 60 comprimidos,,7896094927155,,,,140.81,,https://www.farmaponte.com.br/aviv-desvenlafaxina-100mg-60-comprimidos/p,2026-05-05 09:16:11
FarmaPonte,Duxxen Cloridrato de Duloxetina 30mg 30 cápsulas,,7896094928404,,,,57.03,,https://www.farmaponte.com.br/duxxen-cloridrato-de-duloxetina-30mg-30-capsulas/p,2026-05-05 09:16:11
FarmaPonte,Novotram Par Com 10 Comprimidos Revestidos,,7896094999473,,,,38.38,,https://www.farmaponte.com.br/novotram-par-com-10-comprimidos-revestidos/p,2026-05-05 09:16:11
FarmaPonte,Coledue R 10+20mg c 30 Caps,,7896094921276,,,,103.17,,https://www.farmaponte.com.br/coledue-r-1020mg-c-30-caps/p,2026-05-05 09:16:11
FarmaPonte,Duxxen Cloridrato de Duloxetina 30mg 60 cápsulas,,7896094928411,,,,101.11,,https://www.farmaponte.com.br/duxxen-cloridrato-de-duloxetina-30mg-60-capsulas/p,2026-05-05 09:16:11
FarmaPonte,Coledue R 10+10mg c 30 Caps,,7896094921269,,,,75.46,,https://www.farmaponte.com.br/coledue-r-1010mg-c-30-caps/p,2026-05-05 09:16:11
FarmaPonte,Duxxen Cloridrato de Duloxetina 60mg 60 cápsulas,,7896094928435,,,,195.18,,https://www.farmaponte.com.br/duxxen-cloridrato-de-duloxetina-60mg-60-capsulas/p,2026-05-05 09:16:11
FarmaPonte,Lidexor Dimesilato de Lisdexanfetamina 40mg em Gotas com 50ml,,7896004822594,,,,562.47,,https://www.farmaponte.com.br/lidexor-dimesilato-de-lisdexanfetamina-40mg-em-gotas-com-50ml/p,2026-05-05 09:16:11
FarmaPonte,Olzicar Anlo Olmesartana Medoxomila 40mg + Besilato de Anlodipino 5mg 30 comprimidos,,7891142207654,,,,66.71,,https://www.farmaponte.com.br/olzicar-anlo-olmesartana-medoxomila-40mg-besilato-de-anlodipino-5mg-30-comprimidos/p,2026-05-05 09:16:11
FarmaPonte,Olzicar Anlo Olmesartana Medoxomila 40mg + Besilato de Anlodipino 10mg 30 comprimidos,,7891142207623,,,,66.71,,https://www.farmaponte.com.br/olzicar-anlo-olmesartana-medoxomila-40mg-besilato-de-anlodipino-10mg-30-comprimidos/p,2026-05-05 09:16:11
FarmaPonte,Voextor Vortioxetina 10mg 60 comprimidos,,7896094210646,,,,239.12,,https://www.farmaponte.com.br/voextor-vortioxetina-10mg-60-comprimidos/p,2026-05-05 09:16:12
FarmaPonte,Torxis Etoricoxibe 90mg 7 comprimidos,,7896658049354,,,,68.65,,https://www.farmaponte.com.br/torxis-etoricoxibe-90mg-7-comprimidos/p,2026-05-05 09:16:12
FarmaPonte,ENRIZA 10MG 2CPR,,7896658051081,,,,30.44,,https://www.farmaponte.com.br/enriza-10mg-2cpr/p,2026-05-05 09:16:12
FarmaPonte,"Sorine Xtm Alto Volume 30 Envelopes 4,5g Cada Pó Para Solução + Frasco Aplicador",,7896658049736,,,,68.21,,https://www.farmaponte.com.br/sorine-xtm-alto-volume-30-envelopes-45g-cada-po-para-solucao-frasco-aplicador/p,2026-05-05 09:16:12
FarmaPonte,Sulpan Bromazepam 1mg + Sulpirida 25mg 20 cápsulas,,7896094928114,,,,39.44,,https://www.farmaponte.com.br/sulpan-bromazepam-1mg-sulpirida-25mg-20-capsulas/p,2026-05-05 09:16:12
FarmaPonte,Beserol 300 + 125 + 50 + 30mg caixa com 4 comprimidos,Megalabs,7896026171199,,,,7.48,,https://www.farmaponte.com.br/xx-beserol-4cpr/p,2026-05-05 09:16:12
FarmaPonte,Simeticona 125mg 10 Cápsulas Gelatinosas Biosintética,,7895296192019,,,,9.25,,https://www.farmaponte.com.br/simeticona-125mg-10-capsulas-gelatinosas-biosintetica/p,2026-05-05 09:16:12
FarmaPonte,Cicatricure Neuro zen - Creme Dia e Noite 50g,,7898636194353,,,,87.7,,https://www.farmaponte.com.br/cicatricure-neuro-zen-creme-dia-e-noite-50g/p,2026-05-05 09:16:12
FarmaPonte,Sinvastacor Sinvastatina 20mg 30 Comprimidos,,7897595601773,,,,18.29,,https://www.farmaponte.com.br/sinvastacor-sinvastatina-20mg-30-comprimidos/p,2026-05-05 09:16:12
FarmaPonte,Ebatz 2mg com 30 Comprimidos Libbs,Libbs,7896094209190,,,,101.04,,https://www.farmaponte.com.br/ebatz-2mg-30cpr/p,2026-05-05 09:16:12
FarmaPonte,Rehidralin Pó Sabor Natural Caixa Com 4 Envelopes de 28g,,7898593053243,,,,20.28,,https://www.farmaponte.com.br/rehidralin-po-sabor-natural-caixa-com-4-envelopes-de-28g/p,2026-05-05 09:16:12
FarmaPonte,Pristiq 100mg 28 comprimidos,Pfizer,7891045009942,,,,221.11,,https://www.farmaponte.com.br/pristiq-100mg-28cpr-c1/p,2026-05-05 09:16:12
FarmaPonte,Hidraplex Eff Guaraná Com 10 Comprimidos Efervescentes,,7899898602266,,,,14.24,,https://www.farmaponte.com.br/hidraplex-eff-guarana-com-10-comprimidos-efervescentes/p,2026-05-05 09:16:12
FarmaPonte,Artane Cloridrato de Triexifenidil 2mg 30 comprimidos,,7896637018012,,,,13.18,,https://www.farmaponte.com.br/artane-cloridrato-de-triexifenidil-2mg-30-comprimidos/p,2026-05-05 09:16:12
FarmaPonte,"Cocyntal 333,3mg + 333,3mg + 333,3mg, 30 flaconetes com 1mL de solução de uso oral",Boiron,7898927111281,,,,134.92,,https://www.farmaponte.com.br/cocyntal-3333mg-3333mg-3333mg-30-flaconetes-com-1ml-de-solucao-de-uso-oral/p,2026-05-05 09:16:12
FarmaPonte,"Indocid 50Mg, Caixa Com 30 Capsulas Gelatinosas",Aspen Pharma,7895858005962,,,,52.68,,https://www.farmaponte.com.br/indocid-50mg-caixa-com-30-capsulas-gelatinosas/p,2026-05-05 09:16:12
FarmaPonte,Corus H 100mg + 25mg 30 Comprimidos,Aché,7896181900085,,,,148.75,,https://www.farmaponte.com.br/corus-h-100mg-25mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:16:12
FarmaPonte,Cloridrato de Ambroxol 6mg mL Genérico Neo Química Xarope Adulto 120mL,Neo Química,7896714202891,,,,22.64,,https://www.farmaponte.com.br/cloridrato-de-ambroxol-neo-quimica-6mgml-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,2026-05-05 09:16:12
FarmaPonte,Fosfato Sódico de Prednisolona 3mg mL Solução Oral 120mL Aché Biosintética Genérico,Vitamedic,7898049796861,,,,32.88,,https://www.farmaponte.com.br/fosfato-sodico-de-prednisolona-vitamedic-30mgml-caixa-com-1-frasco-com-120ml-de-solucao-de-uso-oral-copo-medidor/p,2026-05-05 09:16:13
FarmaPonte,Plurair Fluticasona 50mcg Spray Nasal 120 doses,Libbs,7896094201545,,,,62.02,,https://www.farmaponte.com.br/plurair-50mcgdose-caixa-com-1-frasco-spray-com-120-doses-de-suspensao-de-uso-nasal/p,2026-05-05 09:16:13
FarmaPonte,Hidrion 20 Comprimidos,Gross,7892828001368,,,,26.88,,https://www.farmaponte.com.br/hidrion-20cpr/p,2026-05-05 09:16:13
FarmaPonte,"Comprar Algy-Flanderil 300mg, caixa com 20 comprimidos",,7898049796502,,,,9.19,,https://www.farmaponte.com.br/algy-flanderil-comprimido-300mg-caixa-com-20-comprimidos/p,2026-05-05 09:16:13
FarmaPonte,Ibuprofeno 100mg mL 20mL Neo Química Genérico,Neo Química,7898095343880,,,,21.89,,https://www.farmaponte.com.br/ibuprofeno-gotas-neo-quimica-100mgml-caixa-com-1-frasco-gotejador-com-20ml-de-suspensao-de-uso-oral/p,2026-05-05 09:16:13
FarmaPonte,"Desogestrel 0,075mg 84 comprimidos Neo Química",Neo Química,7896714255026,,,,43.6,,https://www.farmaponte.com.br/desogestrel-neo-quimica-75mcg-caixa-com-84-comprimidos-revestidos/p,2026-05-05 09:16:13
FarmaPonte,Femoston Conti com 28 Comprimidos Revestidos Abbott,Abbott do Brasil,7896255766371,,,,83.68,,https://www.farmaponte.com.br/zz-femoston-conti-28cpr-rev/p,2026-05-05 09:16:13
FarmaPonte,"Neotoss Dropropizina 1,5mg mL Xarope Pediátrico 60mL",Neo Química,7896714236247,,,,17.15,,https://www.farmaponte.com.br/neotoss-15mgml-caixa-com-1-frasco-com-60ml-de-xarope-copo-medidor/p,2026-05-05 09:16:13
FarmaPonte,Cafeína + Carisoprodol + Diclofenaco Sódico + Paracetamol 15 comprimidos Eurofarma Genérico,Eurofarma,7891317005917,,,,14.72,,https://www.farmaponte.com.br/cafeina-carisoprodol-diclofenaco-sodico-paracetamol-eurofarma-30-mg-125-mg-50-mg-300-mg-caixa-com-15-comprimidos/p,2026-05-05 09:16:13
FarmaPonte,Insulina Basaglar KwikPen 100UI mL Solução Injetável 5 Canetas Descartáveis de 3mL cada Geladeira,Eli Lilly,7896382708183,,,,249.42,,https://www.farmaponte.com.br/zz-basaglar-100uiml-5carp-ref-3ml/p,2026-05-05 09:16:13
FarmaPonte,Zinnat 250mg Sandoz Suspensão 50mL,Sandoz,7897595634146,,,,127.28,,https://www.farmaponte.com.br/zinnat-250mg-susp-50ml/p,2026-05-05 09:16:13
FarmaPonte,Amoxicilina 250mg 5ml Eurofarma Suspensão Oral 150ml,Eurofarma,7891317001568,,,,33.45,,https://www.farmaponte.com.br/amoxicilina-250mg-susp-eur/p,2026-05-05 09:16:13
FarmaPonte,Klaricid UD 500mg com 7 Comprimidos Abbott,Abbott do Brasil,7891158038860,,,,162.49,,https://www.farmaponte.com.br/zz-klaricid-ud-7cpr/p,2026-05-05 09:16:13
FarmaPonte,Cloridrato de Venlafaxina 150mg Eurofarma 30 Comprimidos,Eurofarma,7891317463076,,,,186.42,,https://www.farmaponte.com.br/venlafaxina-150-30cap-eur/p,2026-05-05 09:16:13
FarmaPonte,Valtrex Cloridrato de Valaciclovir 500mg 10 comprimidos,GSK,7896269900235,,,,168.45,,https://www.farmaponte.com.br/valtrex-500mg-10cpr/p,2026-05-05 09:16:13
FarmaPonte,Oxalato de Escitalopram 20mg 30 comprimidos Eurofarma,Eurofarma,7891317476526,,,,38.45,,https://www.farmaponte.com.br/escitalopram-20mg-30cpr-euro/p,2026-05-05 09:16:14
FarmaPonte,Zolfest D Hemitartarato de Zolpidem 10mg 20 comprimidos,Aché,7896658025525,,,,74.71,,https://www.farmaponte.com.br/zolfest-d-10mg-20cpr/p,2026-05-05 09:16:14
FarmaPonte,Celecoxibe 200mg 10 Cápsulas - Eurofarma,Eurofarma,7891317137359,,,,38.76,,https://www.farmaponte.com.br/celecoxibe-200mg-10cap-eur/p,2026-05-05 09:16:14
FarmaPonte,Depakote ER Divalproato de Sódio 500mg 30 comprimidos,Abbott do Brasil,7896255762991,,,,154.48,,https://www.farmaponte.com.br/depakote-er-500mg-30cpr/p,2026-05-05 09:16:14
FarmaPonte,ESC Solução Oral Gotas 20mg mL 15mL,Eurofarma,7891317191665,,,,89.72,,https://www.farmaponte.com.br/esc-gts-15ml/p,2026-05-05 09:16:14
FarmaPonte,Depakote ER 250mg com 60 Comprimidos Abbott,Abbott do Brasil,7891158103063,,,,152.97,,https://www.farmaponte.com.br/depakote-er-250mg-60cpr/p,2026-05-05 09:16:14
FarmaPonte,Esc Oxalato de Escitalopram 20mg 60 comprimidos,Eurofarma,7891317010485,,,,217.18,,https://www.farmaponte.com.br/esc-20mg-60cpr/p,2026-05-05 09:16:14
FarmaPonte,Somalium 6mg Aché 30 Comprimidos,Aché,7896658008467,,,,49.51,,https://www.farmaponte.com.br/somalium-6mg-30cpr/p,2026-05-05 09:16:14
FarmaPonte,Mefex 500mg 14 Comprimidos Revestidos,Aché,7896658034404,,,,134.09,,https://www.farmaponte.com.br/mefex-500mg-14cpr-zz/p,2026-05-05 09:16:14
FarmaPonte,Vendexla 50mg Com 30 Comprimidos,Eurofarma,7891317016098,,,,77.77,,https://www.farmaponte.com.br/vendexla-50mg-30cpr/p,2026-05-05 09:16:14
FarmaPonte,Egide 50mg 60 Comprimidos,Libbs,7896094207523,,,,105.5,,https://www.farmaponte.com.br/egide-50mg-60cpr-c1/p,2026-05-05 09:16:14
FarmaPonte,Depakote ER 250mg com 30 Comprimidos Abbott,Abbott do Brasil,7896255762465,,,,77.12,,https://www.farmaponte.com.br/depakote-er-250mg-30cpr/p,2026-05-05 09:16:14
FarmaPonte,"Paxil Cr 12,5mg 30 Comprimidos C1",GSK,7896015516956,,,,117.4,,https://www.farmaponte.com.br/paxil-cr-125mg-30cp-c1/p,2026-05-05 09:16:14
FarmaPonte,Amoxicilina 400mg 5mL + Clavulanato de Potássio 57mg 5mL Suspensão Oral 70mL EMS Genérico,Eurofarma,7891317469283,,,,50.95,,https://www.farmaponte.com.br/amoxicilinaclav-40057mg-70ml-susp-euro/p,2026-05-05 09:16:14
FarmaPonte,Melleril Cloridrato de Tioridazina 100mg 20 Drageas,Bausch + Lomb,7896862993269,,,,52.04,,https://www.farmaponte.com.br/melleril-100mg-20drg-c1/p,2026-05-05 09:16:14
FarmaPonte,Oxalato de Escitalopram 10mg 30 Comprimidos Eurofarma,Eurofarma,7891317476465,,,,35.1,,https://www.farmaponte.com.br/escitalopram-10mg-30cpr-euro/p,2026-05-05 09:16:14
FarmaPonte,Luvox 50mg 30 Comprimidos,Abbott do Brasil,7896253903013,,,,177.65,,https://www.farmaponte.com.br/luvox-50mg-30cpr-rev/p,2026-05-05 09:16:14
FarmaPonte,Atak Clav 875mg + 125mg 20 Comprimidos Revestidos,Eurofarma,7891317014155,,,,90.2,,https://www.farmaponte.com.br/atak-clav-875-125mg-20cpr/p,2026-05-05 09:16:14
FarmaPonte,Gynotran Óvulo Com 7 Unidades,Exeltis,7908134200040,,,,99.78,,https://www.farmaponte.com.br/gynotran-ovulo-c-7/p,2026-05-05 09:16:15
FarmaPonte,Cloridrato de Sertralina 100mg Eurofarma 30 Comprimidos Revestidos,Eurofarma,7891317017392,,,,77.98,,https://www.farmaponte.com.br/sertralina-100-30-eur-gen/p,2026-05-05 09:16:15
FarmaPonte,Dorene Tabs 150mg Aché 30 Comprimidos,Aché,7896658022456,,,,100.74,,https://www.farmaponte.com.br/dorene-tabs-150mg-30cpr/p,2026-05-05 09:16:15
FarmaPonte,Tegretol 2  100mL Solução Oral Novartis,Novartis,7896261000742,,,,32.59,,https://www.farmaponte.com.br/tegretol-xpe-100ml-c1/p,2026-05-05 09:16:15
FarmaPonte,Lexapro 20mg mL 15ml Solução,Lundbeck,5702157141326,,,,273.09,,https://www.farmaponte.com.br/lexapro-20mg-gts/p,2026-05-05 09:16:15
FarmaPonte,Metronidazol + Nistatina Genérico Creme Vaginal 50g,Prati-Donaduzzi,7898148294435,,,,44.09,,https://www.farmaponte.com.br/metronidazol-nist-cr-vg-50gr-apl-prat/p,2026-05-05 09:16:15
FarmaPonte,Luvox 100mg 30 Comprimidos Revestidos,Abbott do Brasil,7896255766715,,,,349.43,,https://www.farmaponte.com.br/luvox-100mg-30cpr/p,2026-05-05 09:16:15
FarmaPonte,Prozac 20mg 30 Cápsulas,Eli Lilly,7896382706677,,,,148.09,,https://www.farmaponte.com.br/prozac-20mg-30cap/p,2026-05-05 09:16:15
FarmaPonte,Paxtrat 20mg caixa com 30 comprimidos revestidos,União Química,7896006282389,,,,91.81,,https://www.farmaponte.com.br/paxtrat-20mg-30cpr-c1/p,2026-05-05 09:16:15
FarmaPonte,Alenthus XR 37 5mg 30 Capsulas,Medley,7896422519908,,,,42.12,,https://www.farmaponte.com.br/alenthus-xr-375mg-30cpr/p,2026-05-05 09:16:15
FarmaPonte,Amoxicilina em Pó para Suspensão Oral 400mg 5mL com 100mL + Seringa Dosadora Aché Biosintética Genérico,Biosintética - Aché,7896181918370,,,,44.45,,https://www.farmaponte.com.br/amoxicilina-400mg-100ml-bio/p,2026-05-05 09:16:15
FarmaPonte,Prednisona 20mg com 10 Comprimidos Aché Biosintética Genérico,Biosintética - Aché,7896181924173,,,,20.0,,https://www.farmaponte.com.br/prednisona-20mg-10cpr-bio/p,2026-05-05 09:16:15
FarmaPonte,Duspatalin 200mg com 60 Cápsulas Abbott,Abbott do Brasil,7896255767385,,,,383.15,,https://www.farmaponte.com.br/duspatalin-200mg-60caps/p,2026-05-05 09:16:15
FarmaPonte,Janumet 50 + 500Mg Caixa Com 56 Comprimidos,Merck Sharp & Dohme,7897572020184,,,,322.86,,https://www.farmaponte.com.br/janumet-50-500mg-56cpr/p,2026-05-05 09:16:15
FarmaPonte,"Xalacom 2,5ml Solução Oftálmica Pfizer",Upjohn Brasil,7908236800841,,,,247.75,,https://www.farmaponte.com.br/xalacom-col-25ml/p,2026-05-05 09:16:15
